load,tempc,year,month,day,hour
8910,-16,2017,2,1,21
8979,-15,2017,2,1,22
8730,-15,2017,2,1,23
8472,-15,2017,2,2,0
8277,-15,2017,2,2,1
8136,-16,2017,2,2,2
8251,-16,2017,2,2,3
8148,-16,2017,2,2,4
8164,-16,2017,2,2,5
8233,-17,2017,2,2,6
8236,-16,2017,2,2,7
8382,-16,2017,2,2,8
8590,-17,2017,2,2,9
8868,-18,2017,2,2,10
8987,-16,2017,2,2,11
9010,-13,2017,2,2,12
8787,-12,2017,2,2,13
8803,-12,2017,2,2,14
8791,-11,2017,2,2,15
8724,-11,2017,2,2,16
8732,-12,2017,2,2,17
8870,-12,2017,2,2,18
9064,-14,2017,2,2,19
9031,-15,2017,2,2,20
9057,-17,2017,2,2,21
9035,-16,2017,2,2,22
8799,-16,2017,2,2,23
8602,-16,2017,2,3,0
8405,-17,2017,2,3,1
8198,-17,2017,2,3,2
8163,-17,2017,2,3,3
8161,-17,2017,2,3,4
8083,-17,2017,2,3,5
8184,-16,2017,2,3,6
8250,-17,2017,2,3,7
8348,-17,2017,2,3,8
8572,-19,2017,2,3,9
8680,-18,2017,2,3,10
8930,-16,2017,2,3,11
8935,-15,2017,2,3,12
8769,-14,2017,2,3,13
8771,-13,2017,2,3,14
8644,-12,2017,2,3,15
8589,-12,2017,2,3,16
8623,-12,2017,2,3,17
8859,-12,2017,2,3,18
9107,-14,2017,2,3,19
9076,-15,2017,2,3,20
9059,-16,2017,2,3,21
9080,-17,2017,2,3,22
8735,-17,2017,2,3,23
8542,-17,2017,2,4,0
8404,-17,2017,2,4,1
8152,-17,2017,2,4,2
8152,-17,2017,2,4,3
8219,-17,2017,2,4,4
8226,-18,2017,2,4,5
8248,-18,2017,2,4,6
8531,-19,2017,2,4,7
8776,-18,2017,2,4,8
8988,-18,2017,2,4,9
9095,-18,2017,2,4,10
9047,-18,2017,2,4,11
8789,-18,2017,2,4,12
8685,-17,2017,2,4,13
8776,-17,2017,2,4,14
8722,-18,2017,2,4,15
8750,-18,2017,2,4,16
8848,-19,2017,2,4,17
9036,-19,2017,2,4,18
9123,-19,2017,2,4,19
9171,-20,2017,2,4,20
9111,-21,2017,2,4,21
9060,-22,2017,2,4,22
8784,-22,2017,2,4,23
8461,-23,2017,2,5,0
8344,-24,2017,2,5,1
8129,-24,2017,2,5,2
8044,-24,2017,2,5,3
8075,-24,2017,2,5,4
8179,-24,2017,2,5,5
8269,-24,2017,2,5,6
8343,-25,2017,2,5,7
8732,-25,2017,2,5,8
8887,-25,2017,2,5,9
9124,-26,2017,2,5,10
9199,-26,2017,2,5,11
9130,-26,2017,2,5,12
9001,-26,2017,2,5,13
8998,-26,2017,2,5,14
8945,-25,2017,2,5,15
9058,-25,2017,2,5,16
9035,-25,2017,2,5,17
9274,-25,2017,2,5,18
9436,-27,2017,2,5,19
9231,-29,2017,2,5,20
9174,-28,2017,2,5,21
9129,-29,2017,2,5,22
